id,ctrl_flag,resp_flag,period,metric1,metric2,metric3,segment
9331927,0,0,post,0,0,0,B
7894934,0,0,post,3880.3,360,428,A
6363961,0,0,post,791,90,0,B
2267962,0,0,post,1361.1,200,198,B
1720168,1,0,post,11850.8,400,450,B
1720168,0,0,post,11903.2,400,400,A
3363307,0,0,post,18855.4,170,500,B
9601397,0,0,post,9943.8,300,297,B
7585433,0,0,post,4414.7,300,396,B
12589,0,0,post,0.9,0,0,B
484708,0,0,post,8763.4,80,50,B
484708,0,0,post,5445.6,80,50,B
4792784,0,0,post,2646.2,50,50,A
9283299,0,0,post,3881,400,396,B
9283299,1,0,post,2755.5,400,396,A
6495356,0,0,post,3338.9,400,396,B
9395363,0,0,post,23823.8,50,50,B
5528459,1,0,post,144.5,0,0,B
1722484,0,0,post,18018.3,520,396,B
1722484,0,1,post,24281.7,620,495,B
4091270,0,0,post,42857.7,400,348,B
4052372,0,0,post,0.4,260,250,B
3344568,0,0,post,14187.1,510,524,B
7033619,0,0,post,0,200,0,B
4518623,0,0,post,4036.9,300,396,B
4518623,1,0,post,3171.2,300,396,A
4426652,0,0,post,1191.3,500,129,B
4426652,0,0,post,175.4,0,30,A
203662,0,0,post,11977.3,180,175,A
203662,0,0,post,6055.7,140,140,B
9871905,0,0,post,15979.5,230,297,B
4600223,0,0,post,884.3,300,80,B
4600223,0,0,post,1024.3,350,130,A
3021290,0,0,post,20205.6,500,495,B
3021290,0,0,post,21018,400,396,A
2125539,0,0,post,7161.3,420,416,A
2125539,0,0,post,8980,300,297,B
1941657,0,0,post,2590,180,180,B
1941657,0,0,post,2184.9,120,120,A
7590679,0,0,post,15897.9,451.5,310,B
7590679,0,0,post,15763.2,541.5,380,A
9349828,0,0,post,0,300,0,B
8875415,0,0,post,378.5,30,30,B
2344816,0,0,post,3093.8,50,50,B
4530921,0,0,post,13744.1,300,350,A
6789950,0,0,post,4004.2,100,99,B
2767976,0,0,post,10284.5,300,320,B
2767976,1,0,post,8977.6,280,300,B
4094996,0,0,post,12981.4,250,249,B
8350176,1,0,post,26507.5,150,348,B
6344306,0,0,post,3915.1,270,300,B
8855325,0,1,post,2297.9,500,347,B
8855325,0,0,post,1728.7,400,596,A
6289416,0,1,post,4179.1,300,198,B
6289416,0,0,post,2924.4,200,198,B
7371495,0,0,post,4393.1,310,309,B
2233790,0,0,post,0.1,200,0,B
2233790,0,0,post,0,200,0,B
2001829,0,0,post,434.3,0,0,B
5427122,0,0,post,17256,300,297,B
2771358,0,0,post,8171.3,310,300,B
2771358,0,0,post,6524.1,310,300,A
6324509,0,0,post,1415.6,0,299,B
6324509,0,0,post,1596.3,500,299,B
4509641,0,0,post,0.1,0,0,A
7416740,1,0,post,18749.2,450,448,B
4495746,0,0,post,0,200,0,B
9853104,0,0,post,5678.4,400,99,B
9853104,0,0,post,4539.9,400,99,A
7921218,0,0,post,16136.6,400,396,B
7921218,0,0,post,15999.4,400,396,B
1722224,0,0,post,4.9,0,0,B
5050235,0,0,post,11418,400,396,B
7254363,0,0,post,23107.4,300,198,B
7254363,0,0,post,15686.1,200,99,A
1485453,0,0,post,2595.1,40,30,B
631523,0,0,post,372.7,102,90,B
631523,0,0,post,466.5,180,150,A
7919613,0,0,post,23.1,0,50,B
2167640,0,0,post,19067.6,350,396,B
2167640,0,0,post,19539.1,350,396,A
2167640,1,0,post,18786.4,400,396,B
2412700,0,0,post,91,500,20,B
2412700,0,0,post,1549.1,200,90,B
3739770,0,0,post,550.9,31.5,0,B
326979,0,0,post,2386.6,100,99,B
4077129,0,0,post,4481.5,265,240,B
6280352,0,1,post,20267.8,715,297,B
6331364,0,0,post,4684.4,400,446,B
960614,0,1,post,24886.6,380,397,B
4703688,0,0,post,13048.1,350,350,B
1200748,0,0,post,268.4,100,80,B
1200748,0,0,post,1232,130,120,B
4382825,0,0,post,1700.8,110,100,B
4382825,0,0,post,1377.4,50,50,B
5646867,0,0,post,2337.8,145,250,B
1722974,0,0,post,105.7,0,0,B
9588170,0,0,post,2735.6,360,357,B
8689205,0,0,post,4724.8,300,496,B
977731,0,0,post,2320.3,0,0,B
7506344,0,0,post,1708.2,420,396,B
8522354,0,0,post,0,260,0,B
1119403,0,0,post,23004.5,600,640,B
1119403,0,0,post,25080.3,600,640,A
6025439,0,0,post,0.4,0,0,B
196526,0,0,post,3700.2,330,396,B
5829555,0,0,post,1709,1000,200,B
6394656,0,0,post,8985.2,300,297,B
5173670,0,0,post,2447.2,100,198,B
7207698,0,0,post,2095.4,100,99,B
3880223,0,0,post,10649,500,450,B
9002678,0,0,post,11955.9,400,400,B
259736,0,0,post,2066.2,300,298,B
7168476,0,0,post,4699.8,200,347,B
1901611,0,0,post,2574.2,20,0,A
5021204,0,0,post,23.9,10,0,B
417435,0,0,post,5,130,30,B
1420494,0,1,post,3025.8,50,65,B
5870983,0,0,post,4659,300,297,B
5186125,0,0,post,8531.9,450,450,B
3106626,0,0,post,1864.1,0,400,B
5301681,0,0,post,9.6,0,0,B
6492689,0,0,post,128.6,200,0,B
8475324,0,0,post,1002.5,100,99,A
8475324,0,0,post,20.5,0,0,B
8475324,1,0,post,32.9,0,0,B
7153535,0,0,post,3376.3,180,169,B
6547610,0,0,post,424.5,50,50,B
4821815,0,0,post,0,0,0,B
5985149,0,0,post,2423.6,200,200,B
1545178,0,0,post,6538.5,600,345,A
9423193,0,0,post,5744.9,600,387,B
9273280,0,0,post,2040,240,200,A
2018299,0,0,post,16645.8,450,446,B
9715690,0,0,post,4138.1,200,149,B
9715690,0,0,post,4217.9,300,198,B
760137,0,0,post,129.4,400,0,B
760137,1,0,post,253.7,400,0,B
5901180,0,0,post,11760.5,400,396,B
7190250,0,0,post,0.1,100,0,B
3675283,0,0,post,1191.2,315,198,B
3578399,0,0,post,7902.4,350,348,A
7448511,0,0,post,23201,365,614,B
8168638,0,0,post,2818.2,210,30,B
1161165,0,0,post,650.7,140,140,B
1161165,0,0,post,650.7,140,140,B
9342193,0,0,post,13931.1,411.5,400,B
394393,0,0,post,0.1,400,0,B
9688600,0,0,post,2533.7,100,100,B
8966981,0,0,post,1.9,0,0,B
701324,0,0,post,32915.2,30,0,B
701324,0,0,post,37031,30,0,A
701324,0,0,post,40919.3,0,0,B
701324,0,0,post,39063.1,30,0,A
5704326,0,0,post,8701.1,600,500,A
1572372,0,0,post,827.7,160,129,B
1572372,0,1,post,290.3,140,60,A
2116430,0,0,post,3661.3,200,198,B
3715489,0,0,post,2553.7,430,165,B
8808775,0,0,post,16624,300,297,B
8808775,0,0,post,15168.3,200,198,A
8808775,0,0,post,18418.2,400,396,B
8808775,0,0,post,14707.9,200,198,A
1556899,0,0,post,9873,300,297,B
2274266,0,0,post,12365.8,350,347,B
307324,0,0,post,0.1,0,0,B
307324,0,0,post,0.1,0,0,B
7294386,0,0,post,0.5,0,0,B
416413,0,0,post,13.5,200,0,B
3869107,0,0,post,7869.4,237,200,B
6947527,0,0,post,0.1,0,0,B
1303847,1,0,post,8407.5,450,450,B
1162925,0,0,post,0,60,0,B
1357173,0,0,post,1138.8,170,20,B
8183214,0,0,post,2197.1,1000,299,B
9014238,0,0,post,0.1,0,0,B
9014238,1,0,post,0.1,0,0,B
2280339,1,0,post,3170.7,300,175,A
2280339,0,0,post,5149.8,400,270,B
1385343,0,0,post,2105,30,140,B
281402,0,0,post,6225.9,200,249,A
9413433,0,0,post,9.6,0,0,B
213470,0,0,post,1405.4,110,100,B
519620,0,0,post,27909.5,350,250,B
4020719,1,0,post,1459.2,0,100,B
7240901,0,0,post,31622.1,470,470,B
927924,0,0,post,4844.8,250,249,B
927924,0,0,post,4985.4,250,249,B
927924,1,0,post,6639.8,360,348,A
5597935,0,0,post,15411.1,0,0,B
5597935,0,0,post,13639.9,10,0,B
5597935,0,0,post,18239.2,0,0,A
9925963,0,0,post,2338.7,410,410,B
9925963,1,0,post,2831.8,410,410,B
925455,0,0,post,15646,120,90,B
6202497,0,0,post,22803.2,350,347,B
9578542,1,0,post,35.9,0,20,B
9934546,0,0,post,340.2,60,50,B
3606582,0,0,post,11154.5,0,0,B
3606582,1,0,post,10794,0,0,A
2201645,0,0,post,4541.9,400,396,B
2340213,0,0,post,6.3,0,0,B
6562295,0,0,post,156.3,0,50,A
5113311,0,0,post,12424.9,275,312,B
5113311,0,0,post,12861.7,390,307,B
8873324,0,0,post,6671.9,500,327,B
8873324,0,0,post,8767.1,500,377,A
2318353,0,1,post,27283.8,350,297,A
2318353,0,1,post,26335.5,350,297,B
1249388,0,0,post,50.1,137,50,B
1249388,0,0,post,39.1,137,50,B
4588844,0,0,post,0,0,0,B
2496857,0,0,post,13888.5,0,0,A
6209950,0,0,post,3.2,0,0,B
1524133,0,0,post,16349.4,800,644,B
953426,0,0,post,15814.9,1135,995,A
953426,0,0,post,15616.8,1105,995,B
953426,0,0,post,15942.1,1135,995,A
1216496,0,0,post,7204.2,340,309,B
1216496,1,0,post,7371.8,370,339,A
8116526,0,0,post,7027.2,530,525,B
3736550,0,0,post,23170.6,550,496,B
3736550,0,0,post,23452.1,700,645,A
4627550,0,0,post,5284.1,400,396,B
6263205,0,0,post,9230.8,0,0,B
4245207,0,0,post,1554.1,150,179,B
6728218,1,0,post,5165.8,135,60,B
85245,0,0,post,6273.4,210,209,A
2479381,0,0,post,20338.4,2009,1436,B
2479381,1,0,post,20586.5,1714,1387,A
3694390,0,0,post,4288.5,345,327,B
3694390,0,0,post,4450,345,297,B
1573572,0,0,post,14068.1,400,400,B
7113576,0,0,post,3.5,0,0,B
7330601,0,0,post,20439.4,400,400,B
8684644,0,0,post,111.4,250,250,A
8684644,1,0,post,107.4,250,250,B
2020664,0,0,post,12030.4,300,297,B
2557740,0,0,post,487.6,593,420,B
1890769,1,0,post,27.1,0,0,A
9672808,0,0,post,405.8,0,50,A
9672808,0,0,post,677.4,0,50,B
3132894,0,0,post,4211.3,250,300,B
3132894,1,0,post,5212.1,250,300,A
8876770,0,0,post,1235.1,0,210,B
6487160,0,0,post,9411.1,350,350,B
5198162,0,0,post,14833,400,396,A
5198162,1,0,post,13082.4,400,396,B
5554166,0,0,post,9885,340,338,B
5554166,0,0,post,8461.6,230,230,B
5286173,0,0,post,1800.8,180,180,B
6832766,0,0,post,3027.4,300,297,A
6832766,0,0,post,1589.7,300,297,B
2704799,0,0,post,39.9,90,0,B
5059870,0,0,post,2.8,20,0,B
4806115,0,0,post,2932.5,250,245,B
5686154,1,1,post,20815.5,1110,1203,B
7989183,0,0,post,0,0,0,B
4810282,0,0,post,2,100,0,B
857357,0,0,post,1623.4,220,259,B
9473363,0,0,post,9657.8,450,396,A
9628389,0,0,post,3776.6,620,324,A
2418501,0,0,post,30.7,0,0,B
3747712,0,0,post,2120.3,0,0,B
3747712,1,0,post,2400.4,45,30,A
1306722,0,0,post,6386,140,130,B
1595722,0,0,post,12.2,0,0,B
4992746,0,0,post,576.9,250,160,B
3831763,0,1,post,6006.8,1100,297,A
3831763,0,0,post,6989.2,1100,297,B
7310884,0,0,post,7695.5,300,297,B
7310884,0,0,post,9156.2,300,297,B
1319962,0,0,post,4353.8,300,297,B
1319962,1,0,post,4185.1,300,297,A
8572334,0,0,post,14510.9,600,348,A
8572334,0,0,post,14032.3,600,447,B
225337,0,0,post,13364,100,50,A
225337,0,0,post,12965.2,0,0,B
1500349,1,0,post,4625,280,290,B
1500349,0,0,post,3591.3,250,210,A
3632431,0,0,post,0,0,0,B
1552531,0,0,post,8256.2,500,397,B
1552531,0,0,post,8663.8,400,546,A
4361549,0,0,post,2123.2,400,396,B
1710612,0,0,post,7900,250,385,B
3319642,0,0,post,10052.7,90,90,B
4748951,0,0,post,2354,400,396,B
4748951,0,0,post,2908.2,400,396,A
460963,0,0,post,4748.2,0,0,B
7083965,1,0,post,9082.1,542,554,B
4778453,0,0,post,6223.1,560,380,A
4778453,0,0,post,6537.5,560,430,B
4778453,0,0,post,6448.7,600,445,B
3024469,0,0,post,0.4,0,0,B
9319565,0,0,post,16064.5,300,300,A
2793656,0,0,post,482.8,1300,100,B
2220660,1,0,post,13388.6,350,347,B
9152782,0,0,post,2.2,0,0,B
8420848,0,0,post,15957.9,450,450,A
8420848,0,0,post,15172,450,450,B
8902236,0,0,post,11.3,0,0,A
8902236,0,0,post,18.2,0,0,B
9821244,0,0,post,11518.1,330,328,B
9821244,0,0,post,12325.1,340,328,A
5813300,0,1,post,9467.6,70,248,B
5551491,0,0,post,4696.6,290,290,B
1105518,0,0,post,1362.2,150,150,B
5988533,0,0,post,8.9,0,0,B
5757728,0,0,post,19523,430,429,B
9274213,0,0,post,16.3,40,0,B
7278284,0,0,post,139.7,360,149,B
7278284,0,0,post,211,175,50,B
7278284,0,0,post,211,360,149,A
5185306,0,0,post,5770.7,500,646,B
2129400,1,0,post,24940.8,1500,1310,B
1859483,0,0,post,1357.7,300,297,A
1859483,0,0,post,901.5,200,198,B
9445493,0,0,post,17003.7,300,297,B
7218514,0,0,post,1557.6,90,150,B
6915520,1,0,post,11198.6,450,450,A
6915520,0,0,post,11187,400,400,B
2024596,0,0,post,11025.8,270,250,B
7471627,0,0,post,985.1,242,180,B
1425642,0,0,post,10355.1,150,149,B
3126679,0,0,post,383.9,100,99,B
7720774,0,0,post,30302,492,456,A
7720774,0,0,post,30405.9,522,486,B
7720774,0,0,post,29365.7,492,456,A
7657919,0,0,post,28093.9,400,396,B
7072927,0,0,post,20273,400,396,B
6891929,0,0,post,41798,400,396,B
2845960,0,0,post,3078.7,350,350,B
7245250,0,0,post,708.5,310,280,B
7245250,0,0,post,2067.6,60,60,B
3291376,0,0,post,0,115,0,A
5580463,0,0,post,7950,535,550,A
4106479,0,0,post,10647.8,300,450,B
3763525,0,0,post,16384.6,350,400,B
6733561,0,1,post,3851.9,110,99,B
7473569,0,0,post,22058.8,620,396,B
6775673,0,0,post,537.9,400,200,B
9274202,1,0,post,4068.3,225,240,A
1640221,0,0,post,6.3,0,0,B
8282240,0,0,post,599,220,198,B
8282240,0,0,post,632.8,220,198,B
8282240,0,0,post,392.5,410,297,A
2455415,0,0,post,2049,120,80,B
3161438,0,0,post,3546,360,300,B
9324512,0,0,post,575.5,210,210,A
9324512,1,0,post,594.7,240,240,B
9833232,0,0,post,3029.8,400,297,B
9410240,0,0,post,13173.7,200,198,B
824259,0,0,post,4034.1,200,130,A
7591288,0,0,post,7119.5,120,230,B
4768410,1,0,post,4913.1,400,396,B
3718533,0,0,post,12802.7,620,410,B
3181548,0,0,post,3291.2,600,347,B
6449566,1,0,post,59.5,250,50,A
6449566,0,0,post,59.5,250,50,B
1000595,1,0,post,25320.6,500,496,B
1000595,0,0,post,25320.6,500,496,B
8072621,0,0,post,20960.1,400,397,B
3039632,0,0,post,0,0,0,B
4648879,0,0,post,133.2,0,50,B
3663891,0,0,post,2220.5,200,200,B
2004216,0,0,post,17833.9,530,456,A
2004216,0,0,post,17782.9,500,396,B
9912275,0,0,post,1288.1,265,198,A
9877310,0,0,post,3.6,15,0,B
2340312,0,0,post,5046.3,450,458,B
8963333,1,0,post,12792.3,295,297,A
8963333,0,0,post,11850.4,225,367,B
4625400,0,0,post,31613.1,1260,1000,B
8989403,0,0,post,2072.1,300,398,B
7259549,0,0,post,2712.8,250,149,A
3025551,0,0,post,2592.1,50,50,B
7054735,0,0,post,6515.8,600,594,A
415812,0,0,post,23704,410,396,B
7462877,0,0,post,9615,500,495,B
3684989,0,0,post,2646.4,50,50,B
9189263,0,0,post,11.2,300,0,B
9233263,0,0,post,1969.5,0,330,B
4787828,0,0,post,2293.5,110,80,B
3835112,0,0,post,6084.8,215,396,B
3835112,0,0,post,6041.1,215,297,A
3382142,0,0,post,3331.2,150,149,A
3382142,0,0,post,2160,100,99,B
1291190,0,0,post,4533.8,400,400,B
1291190,0,0,post,4506.9,450,450,A
6820364,0,0,post,1750.7,194,140,A
958368,0,0,post,23726.2,311.5,199,A
216398,0,1,post,632.6,500,250,B
7567428,0,0,post,17196.1,230,170,B
862481,0,0,post,23096.2,441.5,329,B
4760796,0,0,post,3358.4,230,228,B
4802858,1,0,post,192.3,0,50,B
4802858,0,0,post,192.3,0,50,A
9281141,0,0,post,1523.2,200,198,B
3859164,0,0,post,3.5,145,0,B
3343166,0,0,post,9110.9,270,249,B
8221238,0,0,post,14625.9,450,450,A
8221238,1,0,post,14680.3,400,400,B
148355,0,0,post,27465.8,0,450,B
992358,0,0,post,10315.1,400,396,B
5086359,0,0,post,7020.5,300,297,B
6269364,0,0,post,0,30,0,B
8349426,0,0,post,1490,150,50,B
1916432,0,0,post,2675.6,400,0,A
1916432,0,0,post,4245.4,400,0,B
6475455,0,0,post,11341.2,150,150,B
6475455,0,1,post,9215.5,150,149,A
1852628,0,0,post,21505.8,910,860,B
1852628,0,0,post,22806.4,750,780,B
1852628,0,0,post,18418.9,770,820,A
7717640,0,0,post,2431.2,350,349,B
4396749,0,0,post,2281.8,350,99,B
4396749,0,0,post,2564.5,100,99,A
1601824,0,0,post,3942.2,180,170,B
1601824,0,0,post,3554.4,160,160,B
9777868,0,0,post,3961.7,400,396,B
8353257,0,0,post,56.3,300,0,B
4244351,0,0,post,14598.5,310,350,A
4244351,0,0,post,16614.4,310,350,B
6768439,0,0,post,119.2,260,260,A
6768439,1,0,post,869.7,280,280,B
2083488,0,0,post,13674.1,310,300,B
2713600,0,0,post,8860.3,300,297,B
2713600,0,0,post,6384,400,396,A
1091611,0,0,post,7831,500,297,B
411724,0,0,post,0,100,0,B
3862785,1,0,post,4741,100,99,B
934814,0,0,post,25294,400,450,B
7852953,0,0,post,14221.5,200,198,A
7852953,1,0,post,26865.7,100,99,B
9171434,0,0,post,4092.8,350,297,B
9171434,0,0,post,3665.5,300,297,A
7922577,0,0,post,2662.2,100,99,B
6613580,0,0,post,16400.3,355,355,A
6613580,0,0,post,13593.3,375,375,B
848630,0,0,post,3469.6,270,270,B
709634,0,0,post,146.4,250,250,B
709634,0,0,post,138.8,30,30,B
2868645,0,0,post,6678.8,500,350,B
2326750,0,0,post,0,0,0,B
833777,0,0,post,50.1,20,20,B
2465864,0,0,post,2214.7,371.5,200,A
2000922,0,0,post,2847.7,260,0,B
9635170,0,0,post,6945.4,300,297,B
1033211,0,0,post,0,0,0,B
7656232,0,0,post,2672.9,150,150,B
7656232,0,0,post,2117,150,150,A
4766251,0,0,post,10128.5,110,120,B
9800464,0,0,post,1966.8,260,50,B
8502475,0,0,post,0.1,0,0,B
8282489,0,0,post,1014.4,400,396,B
8875490,0,0,post,14011.3,365,400,B
2075904,0,0,post,14.2,0,0,B
5643170,0,1,post,525.6,161.5,204,B
7401370,0,0,post,17038.1,400,400,B
8343473,0,0,post,25853.4,690,693,B
9502510,0,0,post,22793.6,320,350,B
4059527,0,0,post,15026.7,410,349,B
2898654,0,0,post,21498.8,740,530,B
5516753,0,0,post,4220.8,550,330,B
2489807,0,0,post,19090.7,550,550,B
2820817,0,0,post,27441.4,600,0,B
8685165,0,0,post,0.5,0,0,A
5820211,0,0,post,0.1,0,0,A
4721221,0,0,post,19117,440,420,B
5776329,0,0,post,2108.6,290,330,A
203383,1,0,post,4.2,250,0,B
5188494,0,0,post,14961,400,396,B
3258551,0,0,post,12211.9,1000,0,B
4406984,1,0,post,1333.6,100,99,B
5476293,0,0,post,1849.7,432,407,B
3557688,0,0,post,15813.9,400,396,B
3690441,0,1,post,16240.7,300,297,B
5577490,0,0,post,8915.6,410,396,B
7941510,1,0,post,161.7,100,99,B
8880133,0,1,post,21063.3,315,297,B
2266474,0,0,post,30761.5,600,1010,B
2266474,0,0,post,23988.2,700,990,A
2266474,0,0,post,28982.7,600,1140,B
2266474,0,0,post,31205.5,600,1010,B
7959597,0,0,post,0.1,30,0,B
6722811,0,1,post,7143.3,200,198,B
301413,0,0,post,9785.6,480,460,B
3904448,0,0,post,0,20,0,A
5771831,0,0,post,18159.6,440,401,B
3282881,0,0,post,31848.7,340,330,B
4707888,0,0,post,3907.4,0,297,B
875194,0,0,post,11046.2,300,297,B
4281234,0,0,post,8771.8,535,520,B
4281234,0,0,post,8165.7,670,480,A
4281234,0,0,post,6660.2,635,410,B
8074470,0,0,post,14739.2,20,396,B
2023490,0,0,post,6124.7,300,297,B
2023490,0,0,post,3103.6,200,198,A
2023490,0,0,post,4190.8,200,198,A
2023490,0,0,post,5317.1,300,297,B
9905764,0,1,post,5066.1,360,297,B
6825816,0,0,post,26055.8,1270,1100,B
2630834,0,0,post,3803.9,70,50,B
4734864,0,0,post,7624.4,565,497,B
123656,0,0,post,2002.5,350,300,B
466764,1,0,post,12486.4,400,396,B
2049270,0,0,post,4410.8,50,50,A
6262806,0,0,post,3978.8,320,100,B
263111,0,0,post,0.7,0,0,B
4919146,0,0,post,6,0,0,B
3315422,0,0,post,521.8,200,198,B
8147433,0,0,post,1,0,0,B
7393486,0,0,post,827.6,195,150,B
9377330,0,0,post,1431.5,110,150,B
3726311,1,0,post,14337.4,0,0,B
7524366,0,0,post,457.9,0,0,B
6279379,0,0,post,423.2,252,280,B
6279379,0,0,post,583.9,202,230,B
6279379,0,0,post,660.9,302,350,A
6279379,1,0,post,482.2,252,230,B
2342408,0,0,post,1.5,100,0,B
4556562,0,0,post,13.8,0,0,B
3303770,0,0,post,1888.5,5,0,B
7764775,0,0,post,96.3,0,0,B
7517928,0,0,post,2761,290,275,B
7929157,0,0,post,1643.8,0,0,B
586218,0,0,post,5441.2,50,80,B
2392310,0,0,post,2288.1,251.5,199,B
2392310,1,0,post,2749.6,301.5,248,B
2392310,0,0,post,2782.7,251.5,199,A
1981380,0,0,post,1241,1000,299,B
8173425,0,0,post,1617.2,50,100,B
6831444,0,0,post,7683.4,0,0,B
7322547,0,0,post,4057.5,391,310,B
2958615,0,0,post,0,100,0,B
9434745,1,0,post,7505.1,230,230,B
69768,0,0,post,6592.5,260,259,A
69768,0,0,post,9535.3,410,388,B
69768,0,0,post,7649.4,280,279,B
4929921,0,0,post,29900.6,300,297,B
2069208,0,0,post,3753.7,30,30,B
5862213,0,0,post,2.7,0,0,A
2586277,0,0,post,2727.5,240,0,B
2207408,0,0,post,20468.1,240,240,B
9650454,0,0,post,7053.6,360,360,A
9650454,1,0,post,4516.9,300,300,B
4108523,0,0,post,14308.2,170,300,B
3372558,0,0,post,14140.9,0,0,B
3372558,0,0,post,15459.8,15,0,A
6353646,0,0,post,0.2,0,0,B
3775669,0,0,post,2752.9,80,50,B
3775669,0,0,post,5618.1,130,100,A
9908674,0,0,post,4060.3,0,299,B
9908674,0,0,post,7569.1,0,999,B
9908674,0,0,post,6081,0,299,B
1022675,0,0,post,32005.6,500,99,B
6916696,1,0,post,0.2,0,0,A
5180239,0,0,post,7893.1,360,348,B
9212310,0,0,post,14.4,0,0,B
4290436,0,0,post,61.5,50,50,B
4290436,1,0,post,0.1,0,0,A
7261666,0,0,post,16169,410,390,B
279808,0,0,post,1024.9,50,50,B
3268861,0,0,post,8202.7,360,420,A
1453902,0,1,post,3150.9,200,198,B
2713984,0,0,post,42805.4,500,545,B
3515224,0,0,post,7157.3,150,150,B
6510,0,0,post,12.6,0,0,B
9672530,1,0,post,8764.1,200,338,A
9672530,0,0,post,5675.8,100,239,B
3778566,0,0,post,7489.6,400,396,B
7200810,0,0,post,0,0,0,B
9606818,0,0,post,16194,350,348,B
8967232,0,0,post,8425.7,200,530,B
1705239,0,0,post,0,0,0,B
8181298,0,0,post,14702.9,400,396,B
8181298,0,0,post,14463.9,400,396,B
8181298,0,0,post,14463.9,400,396,A
2416301,0,0,post,0,200,198,B
9199333,0,1,post,2076.8,500,297,A
9199333,0,0,post,2077.4,300,396,B
9199333,0,0,post,1886.2,500,396,B
9194550,0,0,post,84.6,600,0,B
9194550,0,0,post,85.6,300,0,B
9556864,0,0,post,1580.4,0,0,B
2364873,0,0,post,12522,100,100,B
2364873,0,0,post,28325.6,230,230,A
5826895,0,0,post,3.3,0,0,B
8520932,0,0,post,3139.9,300,297,B
5850984,1,1,post,15539.7,950,446,B
5371464,0,1,post,19123,575,500,B
6281973,0,0,post,4611.8,100,99,B
1719797,0,0,post,3.8,0,0,A
1719797,0,0,post,3.8,0,0,B
515970,0,0,post,644.1,160,180,B
1861110,0,0,post,0,0,0,B
6726151,0,0,post,4923.7,400,297,A
5104189,0,0,post,22072.5,200,198,B
8568245,1,0,post,8429.4,400,396,B
8568245,0,0,post,7095.5,300,297,B
8568245,0,0,post,4676.9,200,198,A
4694258,0,0,post,0,730,0,B
4813282,0,1,post,43.8,280,120,B
1670356,1,0,post,28956.4,400,396,B
4412724,1,0,post,10788.6,315,297,B
3797855,0,0,post,27245.4,500,495,B
1595582,0,0,post,17543.1,450,446,B
1595582,1,0,post,17906.1,500,496,B
1595582,0,1,post,19611.2,450,446,B
3591106,0,0,post,2347.6,200,298,B
4228126,0,0,post,3690.1,660,395,B
4228126,1,0,post,3824.6,460,380,B
4228126,0,0,post,3935.2,460,385,B
17391,0,0,post,214.8,0,0,B
463602,0,0,post,4331.9,60,50,B
4927612,0,0,post,63.6,245,200,A
1782793,0,0,post,22064.8,205,204,B
5894795,1,0,post,5700.8,111.5,100,B
8705827,0,0,post,21347.2,630,500,B
347913,0,0,post,1208,800,800,A
347913,0,0,post,3036.3,700,550,B
347913,0,0,post,1456.7,600,550,B
3864916,0,0,post,6619.5,410,400,B
8378241,0,0,post,8562.5,130,130,B
1084253,0,0,post,5.9,0,0,B
6229910,0,0,post,594.4,0,50,B
6761107,0,0,post,21.6,0,0,B
6409302,0,0,post,2969.8,150,150,B
6534312,0,1,post,3574.4,260,198,B
6329374,0,0,post,1278.7,210,210,B
9155392,0,0,post,13906.8,380,377,B
9155392,0,0,post,13558.2,200,198,B
9155392,0,0,post,13409.3,250,248,A
9155392,0,0,post,15772.6,730,707,B
8213451,0,0,post,0,1.5,0,B
410496,0,0,post,1.6,0,0,B
1155499,0,0,post,6622.2,0,0,B
960178,0,0,post,0,0,0,B
2439580,0,0,post,0.1,160,60,A
7593904,0,0,post,2986,180,160,B
4168302,0,0,post,6227.3,300,297,A
4168302,0,0,post,5271.5,300,297,B
4168302,0,0,post,8025.7,550,545,B
720348,0,0,post,890,100,100,B
1959451,0,0,post,16988.7,400,396,B
3799646,0,0,post,4012.7,315,297,B
1155313,0,0,post,2540.6,0,99,B
3019385,0,0,post,4542.8,620,474,B
7405982,0,0,post,265.8,2,0,B
6348219,0,0,post,21559.2,700,695,B
7520252,0,0,post,281.9,40,50,B
5512280,0,0,post,13256.7,395,395,B
5776486,0,0,post,6739.1,200,200,B
5776486,0,0,post,4216.7,150,150,B
3892533,0,0,post,15991.6,515,548,B
3892533,0,0,post,18591.4,515,548,B
3712619,0,0,post,36395.7,450,397,B
3712619,0,0,post,34891.9,400,378,A
